CLUSTER_ID,RA_BCG,DEC_BCG,PZ_BCG,R_500,M_500,SHAPE_R_BCG,R_EIN,GRADE
1679200011,34.52308886299629,18.151473230219946,0.20559517,0.736915486357028,14.145239837650248,4.841834,17.6,C
1691500102,207.65598453408447,18.60104985137988,0.7206913,0.5236865441275631,13.959906001289044,1.833289,3.5,C
1769700089,226.52897747649305,16.496309026679114,0.3840438,0.6803895769262516,14.127662857124363,3.4094949,5.4,C
1791500036,173.12210854693103,15.756637766259496,0.2202369,0.7911958789571195,14.24465699109389,1.1543748,5.9,C
1803800107,346.79102568381325,15.325009476018185,0.39824533,0.6100600818105041,13.992635534104185,1.0293745,7.6,C
1815500107,150.5232480703244,15.308282202230238,0.59364206,0.887443823972736,14.581091607653056,2.9130652,5.9,C
1842300035,167.851684580855,14.1473350381737,0.23043798,0.976371304029904,14.5234336441266,5.590919,11.4,C
1843200106,180.67173940554875,14.594314674023488,0.5356284,0.6244630369050546,14.093161467719396,1.8212522,3.0,C
1848800099,259.368372845032,14.678939454719,0.43163085,0.67440631148541,14.1401445399091,7.253767,6.8,C
1907600124,5.459511290291677,12.30575659412727,0.4462855,0.9292308199664772,14.565194580343965,2.1202757,8.6,C
1907800083,8.633934651171437,12.42794654788692,0.39825517,0.7603497091420175,14.279562616702435,3.9910169,5.9,C
1923400016,227.5727658838952,12.657313693215066,0.18000416,0.7032602892104829,14.07256113705739,4.2582073,9.2,C
1924100028,237.661272996067,12.7517900229779,0.6164575,0.779838865737945,14.4245270879146,4.1428213,5.4,C
1935500152,39.195715308327074,12.088232040351944,0.42161524,0.8814256194410626,14.483863549143596,5.1131315,4.9,C
1946400072,191.65115688186097,12.191837425087742,0.5913331,0.7088026460215895,14.28704744003334,1.200017,2.2,C
1970100149,163.9721259567754,11.533424089873852,0.466269,0.7370007055860566,14.273415253591685,1.876082,10.8,C
1984100152,1.71588560999033,10.7792946710288,0.53019476,0.696226603105948,14.2320895129597,3.0793002,4.6,C
1992300020,117.47537772420802,11.192321467476404,0.47174293,0.6804989768511777,14.1722914859502,1.0239142,16.1,C
2026400083,236.485406252313,10.0291859801097,0.6495141,0.726982873084306,14.3502631991465,3.6610646,5.9,C
2034200049,346.1845469257808,10.427103448513066,0.5190699,0.6086075509487041,14.051114989018496,0.8703607,4.1,C
2035800064,9.265479608625313,9.175500621702753,0.26031107,1.1205798799725204,14.717075669289908,6.3205233,27.0,C
2038100123,41.543466536748205,10.082559781343107,0.46975186,0.6408568117400841,14.093074085964318,3.6376388,3.3,C
2073300128,176.21807624466817,8.945693294242727,0.50740796,0.7520556288227105,14.320850312805156,1.9832413,3.5,C
2085900105,353.081444645987,9.13916604622184,0.28965142,0.981341240041063,14.5583158475211,8.949459,5.4,C
