CLUSTER_ID,RA_BCG,DEC_BCG,PZ_BCG,R_500,M_500,SHAPE_R_BCG,R_EIN,GRADE
44500072,155.11735332155064,78.8885393620842,0.34924763,0.7940507049748674,14.311598873996637,7.2050295,28.8,B
86800033,121.313139138558,74.9001992068843,0.7551609,0.863426037031262,14.629262051267,0.90190387,17.3,B
95900143,144.808854756154,74.109090595288,0.43193677,0.861593145291626,14.4594415948392,3.2108643,3.2,B
99100014,276.227439530851,74.0604599240319,0.3900893,0.742531239672878,14.2445647611694,2.052177,3.8,B
114100149,141.572127590442,72.5036344738029,0.41145504,0.805353113405455,14.361131498444,2.00642,10.5,B
338300075,226.9661600947664,59.59127306480851,0.3574999,0.9699778957502108,14.576433405887828,1.9525267,7.0,B
367900036,141.171391065651,58.3732224364883,0.45493263,0.665469590279305,14.1346117393306,5.2533503,5.4,B
375200108,293.992691759237,58.1524793598584,0.6134031,0.849888479293654,14.5350120004842,3.4756606,4.6,B
389300013,224.003548170933,57.0390329569399,0.47937524,0.907476178151713,14.5512200603561,5.085891,15.9,B
404200031,165.65389314240215,57.29121598906354,0.38856032,0.8936966933833019,14.485224083607555,3.6474078,6.0,B
425100125,217.502689119688,55.7799743694342,0.49100593,0.866987537779452,14.4977138163173,1.3370308,4.6,B
478800085,155.257100334137,53.8913644678955,0.5991098,0.83180298197622,14.4995675042703,6.0207787,5.2,B
479500099,167.7653062960227,53.14856602886945,0.40551925,1.050730852942963,14.70465381852046,2.3062677,7.0,B
485800080,284.211343418396,53.019569077195,0.3439355,0.745750918448266,14.2272063180879,3.2851698,6.5,B
501900030,214.800625704131,53.4365570287038,0.63250774,0.939805855775758,14.6759656272592,1.3313943,8.1,B
516200128,110.67051229669164,52.22725063146627,0.6331683,0.8742182951712735,14.582054050316309,1.9269751,5.9,B
565000079,234.7794494525666,50.61263520521221,0.5147242,0.9824605581261656,14.672810494209685,2.823119,10.3,B
605700022,192.645454559694,48.6266479546131,0.5651949,0.802257197331722,14.4348669766205,2.6852684,6.8,B
668100101,108.299540430234,45.836255946557,0.14422488,0.638187561616715,13.9299222246927,1.2718382,6.0,B
722800119,222.096857908434,45.0060449000113,0.613033,0.946448742480129,14.6750253871512,3.6938753,14.8,B
818500087,171.3183445214117,42.486759806027,0.19585918,0.95532416051728,14.478937818665166,11.780042,10.4,B
841200108,128.80484947191,41.1131405428269,0.6347904,0.850542160204724,14.5471249059235,0.29785627,5.1,B
842400116,146.219883274987,40.2997094360611,0.5129716,0.578618950643324,13.982140812531,0.6141684,4.6,B
844400054,174.05998085616045,41.05414724820709,0.4981643,1.0197818840083623,14.7128715076967,5.0408893,5.2,B
847200099,213.68143476967603,41.07727950251997,0.37050822,0.9084206886242968,14.497484793550615,4.2579083,10.9,B
865200110,107.577512983123,40.1752218394093,0.31743357,0.934543134014965,14.5081810885582,6.864207,7.6,B
867000078,132.638214149678,40.6196110835937,0.4733734,0.872494597824613,14.4969311578733,4.5046916,3.0,B
918600026,138.912542109155,38.4495923652057,0.3953363,1.0161981719168,14.6559905596306,5.5189447,11.9,B
942000012,106.3421969442986,37.76921231321702,0.5017084,0.8911809997909651,14.539068123692031,4.8766093,7.8,B
1027700133,232.855678957584,35.5611814112619,0.34791115,0.847595584451814,14.395958223874,3.5112238,9.2,B
1071400020,126.858445898651,34.5049154309138,0.15575816,0.741402722988199,14.1303976520565,1.0316857,7.0,B
1072900051,148.167591267635,34.579476901249,0.3667184,1.02442072858192,14.6521694198279,4.1971545,7.0,B
1129200065,219.985477805178,32.840157684757,0.41275468,0.998106629933931,14.6413592810393,12.3664,6.5,B
1152400076,185.2807095174764,32.001227053620624,0.20708722,0.9472971053340944,14.473137588407347,0.50548744,12.6,B
1173600047,124.818064630103,31.4989742842689,0.60802794,0.660841539687694,14.2044270246235,2.3982732,3.5,B
1206200117,221.6416997757052,30.54953624212377,0.43144062,1.0229434853398756,14.682838227624115,6.02576,17.0,B
1225900049,139.895990513135,30.5323092284324,0.40165848,0.78114750883549,14.3164341645201,4.3589296,7.0,B
1227300029,159.284049343067,29.6917779593905,0.42234185,0.773977308932994,14.3148587481735,3.2432184,4.0,B
1241200064,355.1189611267823,29.79640644670373,0.50323105,0.6524196243446687,14.133534099070378,1.2733221,2.4,B
1244200097,36.80665479743458,29.579599113548653,0.46974897,0.7376319397459408,14.276308758265271,2.008068,4.0,B
1318600052,3.7531086456428,26.8591042958401,0.3768277,0.858631554848504,14.4271998433019,10.049951,10.3,B
1320300121,27.5035933765293,27.4267362552807,0.29737452,0.795710135413832,14.2888650215584,10.121574,5.1,B
1330800133,174.653292567484,27.4120566837303,0.6656301,0.59019474336432,14.0870557150119,1.7938576,5.1,B
1342200114,335.535735639375,27.7598451738709,0.45060638,0.870712275149383,14.4826470459613,1.4081489,10.3,B
1344500067,6.94080052962421,26.2740268816556,0.37219536,1.10412492105467,14.7525203231089,7.3988585,13.8,B
1355700131,165.031059231835,26.5008264840376,0.38487375,0.833039967094839,14.3918030935617,0.77577126,4.3,B
1356300088,173.065419632109,26.5886252617662,0.41299352,0.982396924164962,14.620810052394,5.506495,8.1,B
1358000057,196.363534949541,26.7519799541775,0.33707806,0.847368820646251,14.3902556118705,4.52874,8.1,B
1371400045,26.066197559346456,25.743030743233177,0.27596432,0.7015348080648166,14.114398043586338,5.690885,3.8,B
